gen,best_fit,best_T,best_m,mean_T,stddev_T,mean_m,stddev_m,elapsed_s
2296,5.71750102,1.0000,4097,6.0448,12.4172,3984.2000,295.3742,116.50
2297,5.71756917,1.0000,4097,9.1822,17.4892,3920.6000,385.0212,116.55
2298,5.71756917,1.0000,4097,5.7936,10.4199,3980.0750,261.1745,116.60
2299,5.71756917,1.0000,4097,5.2935,10.0294,4001.9000,243.7924,116.65
2300,5.71756917,1.0000,4097,3.5664,6.9122,4039.6250,182.1104,116.71
2301,5.71806194,1.0000,4097,5.0772,12.0518,4007.0000,292.2122,116.76
2302,5.71806194,1.0000,4097,7.9318,10.6706,3922.4750,287.7654,116.81
2303,5.71806194,1.0000,4097,6.7268,11.2621,3953.0750,297.1942,116.87
2304,5.71806194,1.0000,4097,3.7149,6.2680,4034.9750,162.3460,116.92
2305,5.71806194,1.0000,4097,6.1022,12.3180,3975.9500,305.1020,116.97
2306,5.71806194,1.0000,4097,5.2870,10.0435,3983.9750,270.5489,117.02
2307,5.71806194,1.0000,4097,9.0880,14.7780,3906.2000,350.4636,117.08
2308,5.71806194,1.0000,4097,4.0794,8.1614,4024.7750,212.5700,117.13
2309,5.71806194,1.0000,4097,7.4180,15.9405,3958.4000,358.8495,117.18
2310,5.71806194,1.0000,4097,6.0331,10.2404,3968.9000,269.1931,117.23
2311,5.71806194,1.0000,4097,5.4069,8.7645,3999.9500,228.7611,117.28
2312,5.71806194,1.0000,4097,5.4097,8.4927,3992.3000,223.7373,117.34
2313,5.71806194,1.0000,4097,4.9238,9.4598,4014.0500,242.9959,117.38
2314,5.71806194,1.0000,4097,5.0219,9.2027,3992.9750,241.6457,117.44
2315,5.71806194,1.0000,4097,5.6649,10.4817,3978.0500,275.5525,117.49
2316,5.71879700,1.0000,4097,10.7533,19.4800,3883.2500,426.4554,117.54
2317,5.71879700,1.0000,4097,6.9768,13.8479,3953.9750,338.4409,117.59
2318,5.71904079,1.0000,4097,5.4960,10.3892,3986.5250,265.2235,117.65
2319,5.71904079,1.0000,4097,6.1161,12.3866,3974.7500,298.2796,117.70
2320,5.72473635,1.0000,4097,4.8284,10.7932,4011.8750,261.7504,117.75
2321,5.72473635,1.0000,4097,5.3423,10.8154,3995.8250,260.0024,117.80
2322,5.72473635,1.0000,4097,7.7169,13.7904,3944.0000,308.7582,117.85
2323,5.72473635,1.0000,4097,2.7016,6.1024,4050.1250,168.7732,117.90
2324,5.72473635,1.0000,4097,4.1986,8.4035,4018.2500,217.5701,117.95
2325,5.72473635,1.0000,4097,7.0341,12.7416,3950.3750,321.0653,118.00
2326,5.72473635,1.0000,4097,5.2365,9.6202,4002.5000,235.4761,118.06
2327,5.72473635,1.0000,4097,3.1522,6.9240,4046.9000,177.3457,118.11
2328,5.72473635,1.0000,4097,5.6052,9.3695,3991.4750,243.5678,118.16
2329,5.72473635,1.0000,4097,2.4939,4.3103,4066.9250,98.5250,118.22
2330,5.72473635,1.0000,4097,8.4977,15.8944,3933.3500,371.9086,118.27
2331,5.72473635,1.0000,4097,3.9549,9.6470,4030.7750,239.7377,118.32
2332,5.72473635,1.0000,4097,4.7376,10.4221,4014.2750,258.4748,118.37
2333,5.72473635,1.0000,4097,3.7479,8.0491,4033.4000,201.7834,118.43
2334,5.72473635,1.0000,4097,6.0720,12.0099,3973.2500,299.3331,118.48
2335,5.72473635,1.0000,4097,6.7712,9.7674,3956.0750,262.1591,118.53
2336,5.72473635,1.0000,4097,6.5443,11.4498,3971.4500,293.3277,118.58
2337,5.72473635,1.0000,4097,5.8237,13.3142,3987.9500,314.7353,118.64
2338,5.72473635,1.0000,4097,5.6539,11.4896,3982.7000,287.3123,118.69
2339,5.72473635,1.0000,4097,3.6429,8.0674,4053.2750,188.1683,118.74
2340,5.72473635,1.0000,4097,4.0400,8.7920,4030.7000,212.1170,118.79
2341,5.72473635,1.0000,4097,6.1088,11.4501,3968.5250,280.9431,118.84
2342,5.72473635,1.0000,4097,6.3415,10.8857,3979.4750,280.8951,118.90
2343,5.72473635,1.0000,4097,2.0431,5.7045,4073.8250,144.7278,118.95
2344,5.72473635,1.0000,4097,7.4916,15.3127,3948.2750,354.6971,119.00
2345,5.72473635,1.0000,4097,4.5497,9.6398,4006.5500,255.6376,119.06
2346,5.72473635,1.0000,4097,5.6160,10.6987,3982.7750,277.2675,119.11
2347,5.72530963,1.0000,4097,7.6220,15.0380,3940.4750,355.0845,119.16
2348,5.72530963,1.0000,4097,7.6247,17.3994,3962.5250,369.9925,119.21
2349,5.72530963,1.0000,4097,5.4078,12.6463,3995.7500,294.5434,119.26
2350,5.72530963,1.0000,4097,3.9047,8.3559,4025.4500,218.8505,119.31
2351,5.72530963,1.0000,4097,5.2952,10.4876,4003.0250,263.0740,119.36
2352,5.72530963,1.0000,4097,5.8256,12.0660,3993.2000,280.0655,119.41
2353,5.72532299,1.0000,4097,5.0817,12.4547,4011.5000,286.4505,119.46
2354,5.72532299,1.0000,4097,10.3221,17.2812,3877.6250,417.7489,119.52
2355,5.72532299,1.0000,4097,4.1756,7.4607,4024.8500,191.5330,119.57
2356,5.72532299,1.0000,4097,3.0793,7.0838,4044.7250,189.4066,119.62
2357,5.72532299,1.0000,4097,4.6673,9.9389,4008.7250,246.1508,119.67
2358,5.72532299,1.0000,4097,6.6021,13.5676,3963.5000,328.5308,119.73
2359,5.72532299,1.0000,4097,7.6124,15.3494,3958.4000,335.9800,119.78
2360,5.72544536,1.0000,4097,6.9352,13.6082,3953.6750,332.3274,119.83
2361,5.72544536,1.0000,4097,4.1050,8.0296,4027.6250,203.1148,119.88
2362,5.72544536,1.0000,4097,5.1729,10.0049,4001.3750,261.0519,119.94
2363,5.72544536,1.0000,4097,3.7858,9.6075,4042.3250,210.9434,119.99
2364,5.72549500,1.0000,4097,3.3245,7.2382,4048.7000,179.1163,120.04
2365,5.72549500,1.0000,4097,9.0035,13.6890,3905.0750,342.3363,120.09
2366,5.72549500,1.0000,4097,4.4883,11.7219,4025.0750,265.4496,120.14
2367,5.72549500,1.0000,4097,5.4734,10.2502,4004.4500,255.7467,120.20
2368,5.72549500,1.0000,4097,4.5358,10.1808,4021.1750,238.8375,120.25
2369,5.72549500,1.0000,4097,6.9408,13.7879,3962.3000,320.8891,120.30
2370,5.72549500,1.0000,4097,6.2685,12.3882,3968.0750,300.4021,120.35
2371,5.72549500,1.0000,4097,6.5712,13.3892,3957.6500,337.0804,120.40
2372,5.72549500,1.0000,4097,4.2471,10.6612,4017.9500,270.7760,120.46
2373,5.72549500,1.0000,4097,4.8661,9.9376,4005.9500,250.7608,120.51
2374,5.72549500,1.0000,4097,5.3688,10.7805,3996.0500,267.7217,120.57
2375,5.72549500,1.0000,4097,4.8046,10.4448,4007.3750,256.3150,120.62
2376,5.72549500,1.0000,4097,6.6195,11.6804,3970.1750,285.5355,120.67
2377,5.72549500,1.0000,4097,3.5789,7.9010,4034.0000,202.6166,120.72
2378,5.72549500,1.0000,4097,4.4460,7.8869,4013.6750,214.5876,120.77
2379,5.72596703,1.0000,4097,7.1325,11.4753,3946.3250,300.3137,120.82
2380,5.72596703,1.0000,4097,8.2015,15.1584,3934.1000,357.7783,120.87
2381,5.72596703,1.0000,4097,4.6963,8.8887,4005.5750,231.6536,120.92
2382,5.72596703,1.0000,4097,7.1949,12.3325,3947.9000,303.0595,120.97
2383,5.72596703,1.0000,4097,3.3818,7.3216,4043.1500,194.7159,121.03
2384,5.72596703,1.0000,4097,5.2638,10.0797,3992.7500,260.0394,121.08
2385,5.72596703,1.0000,4097,6.7966,11.3359,3956.7500,287.1109,121.13
2386,5.72596703,1.0000,4097,5.8202,10.8323,3988.6250,266.2804,121.18
2387,5.72596703,1.0000,4097,3.2403,6.2731,4050.1250,158.0799,121.23
2388,5.72596703,1.0000,4097,4.7197,9.9174,4003.8500,257.5286,121.29
2389,5.72596703,1.0000,4097,4.8039,8.2949,4015.4000,216.4861,121.34
2390,5.72596703,1.0000,4097,7.1122,12.8905,3943.0250,326.5810,121.39
2391,5.72614553,1.0000,4097,2.4034,4.4363,4069.7000,110.1449,121.44
2392,5.72614553,1.0000,4097,6.2462,10.9021,3971.4500,276.6104,121.50
2393,5.72614553,1.0000,4097,4.7265,10.0474,4013.4500,249.2200,121.55
2394,5.72614553,1.0000,4097,2.5272,3.8238,4076.0750,78.3353,121.61
2395,5.72614553,1.0000,4097,4.0189,6.9268,4028.0750,178.8532,121.66
2396,5.72676484,1.0000,4097,6.9767,17.0362,3968.7500,334.6727,121.71
2397,5.72676484,1.0000,4097,6.0446,10.8700,3977.9750,270.9968,121.76
2398,5.72676484,1.0000,4097,6.1272,15.1269,3985.5500,315.6683,121.82
2399,5.72676484,1.0000,4097,8.9735,16.1830,3906.0500,394.1191,121.87
2400,5.72676484,1.0000,4097,5.4717,10.0187,3998.9750,260.0789,121.92
2401,5.72676484,1.0000,4097,3.9525,8.4675,4033.4750,204.8737,121.97
2402,5.72676484,1.0000,4097,5.3368,9.7339,3995.6750,254.5094,122.02
2403,5.72676484,1.0000,4097,5.0387,9.4785,3998.5250,248.3720,122.07
2404,5.72676484,1.0000,4097,8.2611,15.8883,3921.6500,380.9049,122.13
2405,5.72967407,1.0000,4097,6.2467,12.2670,3970.6250,304.2592,122.19
2406,5.72967407,1.0000,4097,3.8196,9.1322,4034.0750,231.1592,122.24
2407,5.72967407,1.0000,4097,2.6459,4.3683,4064.6000,100.1011,122.29
2408,5.72967407,1.0000,4097,10.1258,16.1983,3874.4000,402.1311,122.34
2409,5.72967407,1.0000,4097,4.7031,9.7361,4003.9250,249.4816,122.39
2410,5.72967410,1.0000,4097,9.3490,15.2777,3895.1750,370.7434,122.44
2411,5.72967410,1.0000,4097,5.3959,9.6838,3989.9750,253.8135,122.49
2412,5.72967410,1.0000,4097,11.3491,19.4810,3859.9250,425.6906,122.55
2413,5.72967410,1.0000,4097,4.9046,11.3408,4010.5250,261.5321,122.59
2414,5.72989374,1.0000,4097,5.9931,11.3935,3966.8750,297.6143,122.65
2415,5.72989374,1.0000,4097,4.1449,8.0530,4020.0500,215.1729,122.70
2416,5.72989374,1.0000,4097,6.0546,12.1541,3974.6750,291.5334,122.75
2417,5.72989374,1.0000,4097,3.3501,5.8761,4050.8750,144.8377,122.80
2418,5.72989374,1.0000,4097,6.1227,12.6044,3977.4500,303.6050,122.86
2419,5.72989374,1.0000,4097,3.6329,6.2132,4036.1000,165.0003,122.91
2420,5.72989374,1.0000,4097,7.7172,12.1315,3920.0000,320.2400,122.96
2421,5.72989374,1.0000,4097,4.9189,9.5760,4011.9500,245.2815,123.02
2422,5.72989374,1.0000,4097,5.2823,9.6764,3993.2000,255.8112,123.07
2423,5.72989374,1.0000,4097,6.4189,11.1403,3967.2500,286.7667,123.12
2424,5.72989374,1.0000,4097,5.3828,10.2118,3991.4000,265.5612,123.17
2425,5.72989374,1.0000,4097,5.6722,13.3489,3992.6000,310.6928,123.23
2426,5.72989374,1.0000,4097,8.3600,14.0061,3920.1500,353.0332,123.28
2427,5.72989374,1.0000,4097,4.6719,7.4866,4011.5750,197.9238,123.34
2428,5.72989374,1.0000,4097,3.5219,9.1728,4037.6000,222.6681,123.39
2429,5.72989374,1.0000,4097,4.7107,8.5589,4003.1750,231.7847,123.44
2430,5.72989374,1.0000,4097,3.7485,9.7220,4040.7500,232.0842,123.50
2431,5.72989374,1.0000,4097,4.4182,7.2669,4025.8250,187.9901,123.55
2432,5.72989374,1.0000,4097,4.2636,8.3032,4012.8500,218.9177,123.60
2433,5.72989374,1.0000,4097,3.2525,5.6847,4043.3000,147.8513,123.66
2434,5.72989374,1.0000,4097,6.8601,10.0431,3949.4000,266.1020,123.71
2435,5.72989374,1.0000,4097,4.1677,8.1201,4018.1000,212.0453,123.76
2436,5.72989374,1.0000,4097,5.8484,12.2013,3993.8750,292.3797,123.81
2437,5.72989374,1.0000,4097,6.6566,11.7114,3973.4750,283.4070,123.87
2438,5.72989374,1.0000,4097,6.1247,10.3697,3975.8750,274.0124,123.92
2439,5.72989374,1.0000,4097,6.2482,11.2696,3970.8500,290.4722,123.97
2440,5.72989374,1.0000,4097,5.1544,9.3394,4007.9750,235.1256,124.02
2441,5.72989374,1.0000,4097,8.0205,16.2099,3933.5000,365.7626,124.07
2442,5.72989374,1.0000,4097,5.4287,9.2088,3996.1250,238.5723,124.12
2443,5.72989374,1.0000,4097,6.7478,13.0768,3961.6250,329.6229,124.18
2444,5.72989374,1.0000,4097,4.2517,7.1818,4025.2250,190.4036,124.23
2445,5.73017052,1.0000,4097,4.1047,8.8153,4022.8250,227.0576,124.28
2446,5.73017052,1.0000,4097,5.6763,11.0687,3981.7250,280.9616,124.33
2447,5.73017052,1.0000,4097,4.6505,8.9643,4008.9500,235.9720,124.38
2448,5.73017052,1.0000,4097,5.1865,9.8130,3990.5000,260.2515,124.43
2449,5.73017052,1.0000,4097,7.4267,12.7033,3931.7750,324.7349,124.48
2450,5.73017052,1.0000,4097,3.6231,6.5090,4041.0500,169.5644,124.54
2451,5.73017052,1.0000,4097,4.6737,9.3840,4007.9000,233.8203,124.59
2452,5.73017052,1.0000,4097,5.3006,9.6600,3995.8250,245.1846,124.64
2453,5.73017052,1.0000,4097,3.9160,9.2186,4023.2000,237.3963,124.69
2454,5.73017052,1.0000,4097,6.5973,12.1592,3963.9500,289.6752,124.74
2455,5.73017052,1.0000,4097,7.0372,14.4777,3964.0250,324.6863,124.80
2456,5.73017052,1.0000,4097,5.8336,12.4210,3986.7500,286.8820,124.85
2457,5.73017052,1.0000,4097,2.6714,7.1873,4058.5250,177.7217,124.90
2458,5.73021938,1.0000,4097,5.4896,11.3720,4005.9500,263.3528,124.95
2459,5.73126102,1.0000,4097,7.3525,13.6100,3943.8500,341.9934,125.00
2460,5.73126102,1.0000,4097,5.9408,13.7204,4000.3250,296.3588,125.05
2461,5.73126102,1.0000,4097,5.5615,11.3970,3990.5750,279.4327,125.10
2462,5.73126102,1.0000,4097,4.9710,7.5089,4029.2750,190.8857,125.15
2463,5.73126102,1.0000,4097,3.6192,6.8560,4047.1250,181.1050,125.21
2464,5.73126102,1.0000,4097,7.4800,15.9861,3952.5500,362.8664,125.26
2465,5.73126102,1.0000,4097,4.7722,7.4053,4009.7750,196.8242,125.31
2466,5.73126102,1.0000,4097,6.8709,11.6462,3952.4000,309.0962,125.36
2467,5.73126102,1.0000,4097,5.4539,9.7104,3981.4250,256.2226,125.41
2468,5.73126102,1.0000,4097,7.3599,13.6502,3947.4500,327.4466,125.46
2469,5.73126102,1.0000,4097,1.8223,4.1932,4078.7000,114.2835,125.52
2470,5.73126102,1.0000,4097,3.9500,6.4256,4036.8500,165.1063,125.57
2471,5.73126102,1.0000,4097,5.0958,10.4011,3995.0000,265.0844,125.62
2472,5.73126102,1.0000,4097,7.7067,10.9908,3943.2500,288.8626,125.67
2473,5.73126102,1.0000,4097,5.5575,10.5342,3991.3250,275.2150,125.73
2474,5.73126102,1.0000,4097,6.0452,11.1407,3970.4750,281.5679,125.78
2475,5.73126102,1.0000,4097,3.3669,7.0776,4055.6000,170.4837,125.83
2476,5.73126102,1.0000,4097,4.9712,10.3800,4003.3250,263.1750,125.88
2477,5.73126102,1.0000,4097,5.5568,9.5502,4001.0000,242.4633,125.94
2478,5.73126102,1.0000,4097,3.9900,7.9966,4024.3250,207.1896,125.99
2479,5.73126102,1.0000,4097,5.2451,9.3099,3992.2250,237.1171,126.04
2480,5.73233968,1.0000,4097,5.2833,12.0037,3996.9500,284.8235,126.09
2481,5.73233968,1.0000,4097,4.8035,9.6852,4016.1500,244.1509,126.15
2482,5.73233968,1.0000,4097,3.1712,7.6724,4057.5500,183.4796,126.20
2483,5.73233968,1.0000,4097,5.0941,10.2995,3995.5250,265.3965,126.25
2484,5.73233968,1.0000,4097,5.0656,6.8975,4008.1250,176.2812,126.30
2485,5.73233968,1.0000,4097,4.0948,6.8409,4038.5750,165.8623,126.35
2486,5.73233968,1.0000,4097,6.1918,11.0056,3970.4000,279.2492,126.41
2487,5.73233968,1.0000,4097,2.5343,4.8064,4073.9000,120.8393,126.46
2488,5.73278708,1.0000,4097,4.1128,8.4160,4023.0500,215.0893,126.51
2489,5.73278708,1.0000,4097,3.8287,7.6253,4028.0000,205.5733,126.56
2490,5.73278708,1.0000,4097,6.3793,11.0621,3958.2500,281.7196,126.62
2491,5.73278708,1.0000,4097,5.0833,9.2271,4000.9250,247.5441,126.67
2492,5.73278708,1.0000,4097,6.6106,13.6482,3958.0250,330.6167,126.72
2493,5.73278708,1.0000,4097,7.6912,13.0362,3925.9250,329.2215,126.78
2494,5.73278708,1.0000,4097,6.5178,9.9402,3963.9500,261.2848,126.84
2495,5.73278708,1.0000,4097,3.6438,6.4735,4035.2750,168.2835,126.89
2496,5.73278708,1.0000,4097,7.5757,13.6595,3936.2750,343.7036,126.94
2497,5.73278708,1.0000,4097,6.9951,13.2086,3961.4750,315.7013,126.99
2498,5.73278708,1.0000,4097,5.8448,9.6256,3993.8000,243.8696,127.05
2499,5.73278708,1.0000,4097,4.0345,9.4770,4032.8000,235.0551,127.10
2500,5.73278708,1.0000,4097,4.2203,9.3456,4024.1000,232.3114,127.15
2501,5.73278708,1.0000,4097,5.3370,10.3296,3986.7500,274.0527,127.21
2502,5.73278708,1.0000,4097,5.1094,12.4725,4006.9250,263.9834,127.26
2503,5.73278708,1.0000,4097,4.5035,9.2270,4015.1000,242.7973,127.31
2504,5.73278708,1.0000,4097,3.2406,5.3208,4048.5500,132.0299,127.36
2505,5.73278708,1.0000,4097,4.0419,7.7187,4029.3500,189.4102,127.41
2506,5.73278708,1.0000,4097,7.6128,11.7774,3930.5750,302.5965,127.46
2507,5.73278708,1.0000,4097,6.6533,11.6748,3959.0000,294.6719,127.51
2508,5.73278708,1.0000,4097,5.6193,10.2791,3978.2000,275.5078,127.56
2509,5.73278708,1.0000,4097,3.1785,7.2974,4045.6250,190.3762,127.61
2510,5.73278708,1.0000,4097,5.7498,9.9654,3992.6750,256.0184,127.67
2511,5.73278708,1.0000,4097,3.3735,7.9191,4039.5500,209.4234,127.72
2512,5.73278708,1.0000,4097,3.3323,8.4723,4051.6250,193.3571,127.77
2513,5.73279731,1.0000,4097,6.2178,10.4538,3965.7500,275.1523,127.82
2514,5.73279731,1.0000,4097,7.8892,13.7066,3937.3250,334.5797,127.87
2515,5.73279731,1.0000,4097,6.6434,11.3701,3956.4500,292.2734,127.93
2516,5.73279731,1.0000,4097,8.7396,13.9949,3903.7250,347.0430,127.98
2517,5.73279731,1.0000,4097,4.2719,7.8162,4022.3000,201.9022,128.03
2518,5.73279731,1.0000,4097,9.0581,16.9436,3908.0750,378.6670,128.08
2519,5.73279731,1.0000,4097,3.7662,6.8519,4033.6250,179.2851,128.13
2520,5.73279731,1.0000,4097,7.5490,11.6018,3933.8750,306.1630,128.19
2521,5.73279731,1.0000,4097,6.2680,12.2582,3983.3000,284.8751,128.24
2522,5.73282203,1.0000,4097,3.5756,7.5129,4032.8000,203.2506,128.29
2523,5.73282203,1.0000,4097,7.4668,14.0854,3945.8000,342.9636,128.34
2524,5.73282203,1.0000,4097,6.6125,11.1220,3968.0750,288.3556,128.39
2525,5.73282203,1.0000,4097,7.5657,12.0615,3933.5750,308.4629,128.45
2526,5.73362521,1.0000,4097,8.6761,12.5629,3909.0500,331.6117,128.51
2527,5.73362521,1.0000,4097,10.2816,17.7373,3880.5500,411.1634,128.56
2528,5.73362521,1.0000,4097,7.8830,15.5254,3937.7750,367.5566,128.61
2529,5.73362521,1.0000,4097,2.7490,7.9354,4063.4000,183.8430,128.66
2530,5.73368531,1.0247,4097,4.9710,9.0549,4004.0000,236.1745,128.71
2531,5.73368531,1.0247,4097,6.5337,10.4755,3964.2500,273.6361,128.76
2532,5.73368531,1.0247,4097,7.4176,13.9353,3945.5750,332.9905,128.82
2533,5.73368531,1.0247,4097,6.9926,12.2692,3962.9750,309.4281,128.88
2534,5.73368531,1.0247,4097,7.3796,12.4738,3948.6500,315.6464,128.93
2535,5.73368531,1.0247,4097,5.0074,12.9339,4005.8750,292.6097,128.98
2536,5.73368531,1.0247,4097,4.4935,9.1994,4020.5750,230.3777,129.04
2537,5.73368531,1.0247,4097,2.6707,5.7637,4067.2250,140.3128,129.09
2538,5.73433441,1.0000,4097,3.3632,8.2272,4040.1500,213.0982,129.15
2539,5.73433441,1.0000,4097,6.6724,12.1422,3960.7250,305.5017,129.20
2540,5.73433441,1.0000,4097,1.9152,2.4276,4092.5750,22.2181,129.25
2541,5.73476518,1.0000,4097,5.7364,11.1121,3975.5750,284.6516,129.30
2542,5.73476518,1.0000,4097,6.3074,13.5966,3976.2500,306.0976,129.36
2543,5.73476518,1.0000,4097,4.9279,10.9397,4005.0500,261.5972,129.41
2544,5.73476518,1.0000,4097,5.9641,11.7007,3970.2500,298.2472,129.46
2545,5.73476518,1.0000,4097,4.9381,9.3235,4006.3250,226.6346,129.51
2546,5.73476518,1.0000,4097,5.5541,11.7596,3990.8000,298.1408,129.57
2547,5.73476518,1.0000,4097,5.3531,11.4558,3991.4000,290.7341,129.62
2548,5.73476518,1.0000,4097,5.8961,10.1256,3971.6000,270.0852,129.68
2549,5.73476518,1.0000,4097,6.8052,11.3145,3957.9500,295.7896,129.73
2550,5.73476518,1.0000,4097,6.5184,11.0020,3963.0500,288.3065,129.78
2551,5.73550059,1.0000,4097,3.0649,5.4538,4050.8000,141.4458,129.83
2552,5.73550059,1.0000,4097,4.1018,10.4438,4025.0000,256.9312,129.88
2553,5.73550059,1.0000,4097,6.2607,12.8696,3974.7500,326.3228,129.94
2554,5.73550059,1.0000,4097,5.7212,9.4928,3984.3500,245.1726,129.99
2555,5.73550059,1.0000,4097,4.9830,10.6188,4004.6000,252.4293,130.05
2556,5.73550059,1.0000,4097,8.5109,13.8489,3918.9500,357.6477,130.10
2557,5.73550059,1.0000,4097,3.7154,5.8684,4035.8000,149.3925,130.15
2558,5.73550059,1.0000,4097,5.6904,9.4914,3991.6250,243.3832,130.21
2559,5.73550059,1.0000,4097,4.7275,10.1639,4005.4250,257.9267,130.26
2560,5.73550059,1.0000,4097,4.2426,8.5783,4032.4250,218.0434,130.31
2561,5.73550059,1.0000,4097,5.4622,11.3030,3981.1250,290.3433,130.37
2562,5.73550059,1.0000,4097,5.2416,9.7749,3997.4750,254.3090,130.42
2563,5.73550059,1.0000,4097,7.6928,13.0115,3928.5500,339.9852,130.47
2564,5.73550059,1.0000,4097,4.6693,9.9147,4011.0500,250.9940,130.53
2565,5.73550059,1.0000,4097,4.1208,8.6344,4024.4750,222.7294,130.58
2566,5.73550059,1.0000,4097,6.4627,15.0417,3973.5500,346.2568,130.63
2567,5.73550059,1.0000,4097,8.3117,13.6960,3908.6000,356.6457,130.68
2568,5.73550059,1.0000,4097,6.8498,12.4637,3970.7000,305.9829,130.73
2569,5.73550059,1.0000,4097,4.3036,7.5499,4016.6750,207.5736,130.79
2570,5.73550059,1.0000,4097,3.9631,8.1144,4027.2500,205.4099,130.84
2571,5.73561515,1.0000,4097,7.3289,11.9766,3954.2000,307.4508,130.89
2572,5.73561515,1.0000,4097,6.5321,12.7641,3962.1500,314.7248,130.95
2573,5.73561515,1.0000,4097,5.8023,11.1333,3983.5250,285.4693,131.00
2574,5.73561515,1.0000,4097,6.0718,9.3379,3979.2500,254.6634,131.05
2575,5.73561515,1.0000,4097,8.1833,13.3575,3926.3750,334.6393,131.11
2576,5.73561515,1.0000,4097,4.6532,10.5039,4006.8500,257.5111,131.16
2577,5.73561515,1.0000,4097,4.0953,9.2827,4023.9500,236.6842,131.21
2578,5.73561515,1.0000,4097,4.1557,8.4029,4022.6750,215.1269,131.27
2579,5.73561515,1.0000,4097,6.1457,11.5869,3989.4500,280.6761,131.32
2580,5.73561515,1.0000,4097,8.9123,12.7133,3902.3000,327.4770,131.37
2581,5.73561515,1.0000,4097,4.7977,7.7574,4008.5000,211.0143,131.43
2582,5.73561515,1.0000,4097,5.6188,8.6165,3991.3250,226.6494,131.48
2583,5.73561515,1.0000,4097,5.5421,10.1758,3989.6750,254.1750,131.54
2584,5.73561515,1.0000,4097,3.7606,6.4402,4032.2000,166.4754,131.59
2585,5.73567082,1.0000,4097,4.6336,8.5702,4017.3500,223.3358,131.64
2586,5.73567082,1.0000,4097,4.0093,8.6865,4028.7500,226.2741,131.69
2587,5.73567082,1.0000,4097,2.3102,5.0332,4068.5000,132.1090,131.74
2588,5.73567082,1.0000,4097,8.3917,12.8750,3907.7000,333.2552,131.79
2589,5.73985907,1.0000,4097,5.3029,10.7694,3996.4250,262.9513,131.85
2590,5.73985907,1.0000,4097,4.8581,8.5469,4007.4500,228.1564,131.90
2591,5.73985907,1.0000,4097,1.5684,2.7456,4085.9750,68.8511,131.95
2592,5.73985907,1.0000,4097,4.9343,10.2195,4007.3000,257.1700,132.00
2593,5.73985907,1.0000,4097,8.8444,13.4357,3895.8500,351.3338,132.05
